event_id,customer_id,subscription_id,event_date,session_duration_minutes,pages_viewed,api_calls,feature_used,event_timestamp
EVT_005882,CUST_000584,SUB_001158,2023-09-03 02:00:00,61.35515441395174,10,3,feature_a,2023-09-03 02:00:00
EVT_005883,CUST_001111,SUB_000237,2023-09-03 03:00:00,3.46839278791826,9,8,feature_d,2023-09-03 03:00:00
EVT_005884,CUST_000614,SUB_001495,2023-09-03 04:00:00,6.980637427140728,14,4,feature_d,2023-09-03 04:00:00
EVT_005885,CUST_000605,SUB_001049,2023-09-03 05:00:00,105.6652982481435,9,3,feature_b,2023-09-03 05:00:00
EVT_005886,CUST_000960,SUB_000186,2023-09-03 06:00:00,4.341925806820021,12,5,feature_c,2023-09-03 06:00:00
EVT_005887,CUST_001851,SUB_001905,2023-09-03 07:00:00,65.70752162445419,7,7,feature_c,2023-09-03 07:00:00
EVT_005888,CUST_000777,SUB_000629,2023-09-03 08:00:00,36.515295265755476,9,3,feature_a,2023-09-03 08:00:00
EVT_005889,CUST_001276,SUB_001732,2023-09-03 09:00:00,2.276870002261871,6,5,feature_b,2023-09-03 09:00:00
EVT_005890,CUST_000357,SUB_000814,2023-09-03 10:00:00,19.832415413889958,11,3,feature_c,2023-09-03 10:00:00
EVT_005891,CUST_001081,SUB_000613,2023-09-03 11:00:00,21.955352548282463,11,5,feature_d,2023-09-03 11:00:00
EVT_005892,CUST_001966,SUB_001186,2023-09-03 12:00:00,80.70909264308688,11,4,feature_d,2023-09-03 12:00:00
EVT_005893,CUST_001422,SUB_002225,2023-09-03 13:00:00,16.399003862242164,8,3,feature_d,2023-09-03 13:00:00
EVT_005894,CUST_000520,SUB_000984,2023-09-03 14:00:00,17.759097309626043,10,4,feature_d,2023-09-03 14:00:00
EVT_005895,CUST_000524,SUB_002327,2023-09-03 15:00:00,3.579853600021148,10,6,feature_c,2023-09-03 15:00:00
EVT_005896,CUST_001942,SUB_000797,2023-09-03 16:00:00,30.58066349992965,10,5,feature_a,2023-09-03 16:00:00
EVT_005897,CUST_001440,SUB_001077,2023-09-03 17:00:00,7.105751733240974,10,3,feature_a,2023-09-03 17:00:00
EVT_005898,CUST_000392,SUB_000066,2023-09-03 18:00:00,2.421118679771239,7,6,feature_b,2023-09-03 18:00:00
EVT_005899,CUST_001666,SUB_000543,2023-09-03 19:00:00,173.4750324703567,5,4,feature_a,2023-09-03 19:00:00
EVT_005900,CUST_001245,SUB_001786,2023-09-03 20:00:00,9.426105436430294,11,2,feature_d,2023-09-03 20:00:00
EVT_005901,CUST_001352,SUB_000519,2023-09-03 21:00:00,4.561447523933546,10,6,feature_b,2023-09-03 21:00:00
EVT_005902,CUST_001395,SUB_000945,2023-09-03 22:00:00,36.068264826878135,9,4,feature_b,2023-09-03 22:00:00
EVT_005903,CUST_001534,SUB_001454,2023-09-03 23:00:00,51.72563040489727,14,4,feature_b,2023-09-03 23:00:00
EVT_005904,CUST_000152,SUB_001058,2023-09-04 00:00:00,1.9866779320088355,8,8,feature_c,2023-09-04 00:00:00
EVT_005905,CUST_000892,SUB_002236,2023-09-04 01:00:00,3.341133209415174,11,3,feature_c,2023-09-04 01:00:00
EVT_005906,CUST_001902,SUB_001112,2023-09-04 02:00:00,2.8350513792672234,8,1,feature_b,2023-09-04 02:00:00
EVT_005907,CUST_000983,SUB_000946,2023-09-04 03:00:00,1.4429301745737324,12,6,feature_b,2023-09-04 03:00:00
EVT_005908,CUST_000479,SUB_000135,2023-09-04 04:00:00,32.31637036524947,8,5,feature_c,2023-09-04 04:00:00
EVT_005909,CUST_000582,SUB_000792,2023-09-04 05:00:00,26.62477163934235,11,5,feature_c,2023-09-04 05:00:00
EVT_005910,CUST_001955,SUB_001136,2023-09-04 06:00:00,32.61296381211321,8,7,feature_d,2023-09-04 06:00:00
EVT_005911,CUST_000856,SUB_001362,2023-09-04 07:00:00,21.13638690339961,11,3,feature_a,2023-09-04 07:00:00
EVT_005912,CUST_000019,SUB_000554,2023-09-04 08:00:00,51.031416559731724,17,7,feature_a,2023-09-04 08:00:00
EVT_005913,CUST_000592,SUB_000945,2023-09-04 09:00:00,23.733935921381985,13,3,feature_c,2023-09-04 09:00:00
EVT_005914,CUST_001973,SUB_002221,2023-09-04 10:00:00,75.30560198822407,16,4,feature_d,2023-09-04 10:00:00
EVT_005915,CUST_000227,SUB_002254,2023-09-04 11:00:00,19.94545374904047,10,1,feature_b,2023-09-04 11:00:00
EVT_005916,CUST_001369,SUB_001366,2023-09-04 12:00:00,46.91367477880582,7,1,feature_c,2023-09-04 12:00:00
EVT_005917,CUST_000018,SUB_000948,2023-09-04 13:00:00,15.69506231273833,10,7,feature_d,2023-09-04 13:00:00
EVT_005918,CUST_000443,SUB_000103,2023-09-04 14:00:00,17.139777009407094,10,2,feature_d,2023-09-04 14:00:00
EVT_005919,CUST_001700,SUB_001046,2023-09-04 15:00:00,56.7126828903356,3,8,feature_b,2023-09-04 15:00:00
EVT_005920,CUST_000367,SUB_001860,2023-09-04 16:00:00,3.4172360580556145,2,1,feature_a,2023-09-04 16:00:00
EVT_005921,CUST_000898,SUB_002337,2023-09-04 17:00:00,24.966605902818756,8,5,feature_a,2023-09-04 17:00:00
EVT_005922,CUST_001642,SUB_000963,2023-09-04 18:00:00,38.87567735337211,7,6,feature_b,2023-09-04 18:00:00
EVT_005923,CUST_000888,SUB_000837,2023-09-04 19:00:00,41.63934719148736,9,9,feature_c,2023-09-04 19:00:00
EVT_005924,CUST_001883,SUB_002458,2023-09-04 20:00:00,26.857425583394356,11,6,feature_b,2023-09-04 20:00:00
EVT_005925,CUST_000725,SUB_001582,2023-09-04 21:00:00,17.829721759754452,12,8,feature_d,2023-09-04 21:00:00
EVT_005926,CUST_001774,SUB_000881,2023-09-04 22:00:00,9.064890262693252,10,7,feature_c,2023-09-04 22:00:00
EVT_005927,CUST_000146,SUB_000423,2023-09-04 23:00:00,72.04772043938242,9,4,feature_d,2023-09-04 23:00:00
EVT_005928,CUST_001716,SUB_002202,2023-09-05 00:00:00,13.85096774984068,7,3,feature_c,2023-09-05 00:00:00
EVT_005929,CUST_001527,SUB_002198,2023-09-05 01:00:00,48.13233033501146,12,5,feature_d,2023-09-05 01:00:00
EVT_005930,CUST_000429,SUB_000211,2023-09-05 02:00:00,0.9653343060695191,10,4,feature_c,2023-09-05 02:00:00
EVT_005931,CUST_000847,SUB_001215,2023-09-05 03:00:00,7.925577052026957,14,6,feature_d,2023-09-05 03:00:00
EVT_005932,CUST_001463,SUB_000880,2023-09-05 04:00:00,12.720397671175348,6,2,feature_b,2023-09-05 04:00:00
EVT_005933,CUST_000197,SUB_000754,2023-09-05 05:00:00,33.40331776693717,3,7,feature_a,2023-09-05 05:00:00
EVT_005934,CUST_000996,SUB_001121,2023-09-05 06:00:00,11.540365728392036,9,5,feature_d,2023-09-05 06:00:00
EVT_005935,CUST_001310,SUB_000700,2023-09-05 07:00:00,1.267308912579572,6,4,feature_d,2023-09-05 07:00:00
EVT_005936,CUST_000564,SUB_002219,2023-09-05 08:00:00,5.730003784085678,10,4,feature_d,2023-09-05 08:00:00
EVT_005937,CUST_000368,SUB_000370,2023-09-05 09:00:00,8.999334785523327,11,3,feature_b,2023-09-05 09:00:00
EVT_005938,CUST_001263,SUB_001732,2023-09-05 10:00:00,5.809271160425069,15,5,feature_d,2023-09-05 10:00:00
EVT_005939,CUST_000801,SUB_001163,2023-09-05 11:00:00,6.834303690566026,10,5,feature_a,2023-09-05 11:00:00
EVT_005940,CUST_001310,SUB_000912,2023-09-05 12:00:00,43.9545354545988,15,8,feature_c,2023-09-05 12:00:00
EVT_005941,CUST_000699,SUB_001828,2023-09-05 13:00:00,15.932566509699692,9,7,feature_b,2023-09-05 13:00:00
EVT_005942,CUST_001418,SUB_000801,2023-09-05 14:00:00,15.584855110937998,9,3,feature_a,2023-09-05 14:00:00
EVT_005943,CUST_000995,SUB_002303,2023-09-05 15:00:00,101.9816735202768,11,1,feature_d,2023-09-05 15:00:00
EVT_005944,CUST_000517,SUB_000989,2023-09-05 16:00:00,17.755747526088054,10,2,feature_c,2023-09-05 16:00:00
EVT_005945,CUST_001818,SUB_000675,2023-09-05 17:00:00,78.79056712938517,5,6,feature_a,2023-09-05 17:00:00
EVT_005946,CUST_000774,SUB_000415,2023-09-05 18:00:00,10.660122231606449,12,8,feature_b,2023-09-05 18:00:00
EVT_005947,CUST_000560,SUB_002376,2023-09-05 19:00:00,15.3560980612964,7,7,feature_c,2023-09-05 19:00:00
EVT_005948,CUST_001887,SUB_001162,2023-09-05 20:00:00,15.13950971059363,11,4,feature_a,2023-09-05 20:00:00
EVT_005949,CUST_001735,SUB_000961,2023-09-05 21:00:00,23.694952064323033,3,8,feature_b,2023-09-05 21:00:00
EVT_005950,CUST_000059,SUB_001620,2023-09-05 22:00:00,26.32993933931959,11,3,feature_a,2023-09-05 22:00:00
EVT_005951,CUST_000544,SUB_001535,2023-09-05 23:00:00,8.555556926389604,14,5,feature_a,2023-09-05 23:00:00
EVT_005952,CUST_001016,SUB_000248,2023-09-06 00:00:00,47.33588826501846,13,6,feature_a,2023-09-06 00:00:00
EVT_005953,CUST_000302,SUB_001886,2023-09-06 01:00:00,20.586693499985326,7,3,feature_c,2023-09-06 01:00:00
EVT_005954,CUST_001267,SUB_002355,2023-09-06 02:00:00,0.21205429324415706,12,2,feature_b,2023-09-06 02:00:00
EVT_005955,CUST_001707,SUB_000572,2023-09-06 03:00:00,26.84619942725667,9,6,feature_c,2023-09-06 03:00:00
EVT_005956,CUST_001230,SUB_001808,2023-09-06 04:00:00,47.9934566964329,7,3,feature_c,2023-09-06 04:00:00
EVT_005957,CUST_001398,SUB_000797,2023-09-06 05:00:00,8.649137497761323,13,4,feature_c,2023-09-06 05:00:00
EVT_005958,CUST_000282,SUB_001000,2023-09-06 06:00:00,1.1582025420833355,9,3,feature_c,2023-09-06 06:00:00
EVT_005959,CUST_000477,SUB_000760,2023-09-06 07:00:00,49.37973587182461,8,6,feature_c,2023-09-06 07:00:00
EVT_005960,CUST_001045,SUB_000292,2023-09-06 08:00:00,112.23894794019382,8,4,feature_c,2023-09-06 08:00:00
EVT_005961,CUST_000558,SUB_002457,2023-09-06 09:00:00,2.3896009809142686,9,8,feature_c,2023-09-06 09:00:00
EVT_005962,CUST_000348,SUB_000197,2023-09-06 10:00:00,83.43644210312078,13,5,feature_b,2023-09-06 10:00:00
EVT_005963,CUST_001512,SUB_000079,2023-09-06 11:00:00,13.354620405869976,11,3,feature_d,2023-09-06 11:00:00
EVT_005964,CUST_001967,SUB_001408,2023-09-06 12:00:00,85.13090176214476,10,3,feature_b,2023-09-06 12:00:00
EVT_005965,CUST_000669,SUB_000136,2023-09-06 13:00:00,31.395341816536163,8,6,feature_d,2023-09-06 13:00:00
EVT_005966,CUST_000257,SUB_000212,2023-09-06 14:00:00,66.2849521672833,10,4,feature_d,2023-09-06 14:00:00
EVT_005967,CUST_000654,SUB_001862,2023-09-06 15:00:00,46.22997934299764,16,4,feature_a,2023-09-06 15:00:00
EVT_005968,CUST_001070,SUB_000618,2023-09-06 16:00:00,0.8519145697017926,9,4,feature_b,2023-09-06 16:00:00
EVT_005969,CUST_001050,SUB_000959,2023-09-06 17:00:00,2.03046378711669,11,4,feature_a,2023-09-06 17:00:00
EVT_005970,CUST_001990,SUB_002213,2023-09-06 18:00:00,22.380278838751817,12,8,feature_b,2023-09-06 18:00:00
EVT_005971,CUST_001050,SUB_002477,2023-09-06 19:00:00,4.164727648892799,11,4,feature_a,2023-09-06 19:00:00
EVT_005972,CUST_001420,SUB_002168,2023-09-06 20:00:00,18.543097007204928,12,1,feature_c,2023-09-06 20:00:00
EVT_005973,CUST_001974,SUB_002378,2023-09-06 21:00:00,92.78732297958685,5,8,feature_d,2023-09-06 21:00:00
EVT_005974,CUST_000144,SUB_001722,2023-09-06 22:00:00,10.476397873375422,9,8,feature_a,2023-09-06 22:00:00
EVT_005975,CUST_000586,SUB_001161,2023-09-06 23:00:00,20.136446667448645,5,6,feature_d,2023-09-06 23:00:00
EVT_005976,CUST_001722,SUB_001889,2023-09-07 00:00:00,14.547896450352136,12,4,feature_c,2023-09-07 00:00:00
EVT_005977,CUST_000521,SUB_002040,2023-09-07 01:00:00,29.81354155412282,18,4,feature_c,2023-09-07 01:00:00
EVT_005978,CUST_001144,SUB_001553,2023-09-07 02:00:00,6.464374837447564,8,9,feature_c,2023-09-07 02:00:00
EVT_005979,CUST_000800,SUB_001099,2023-09-07 03:00:00,9.030691673699135,9,5,feature_c,2023-09-07 03:00:00
EVT_005980,CUST_001485,SUB_001688,2023-09-07 04:00:00,58.72050894841517,17,7,feature_d,2023-09-07 04:00:00
EVT_005981,CUST_001700,SUB_000036,2023-09-07 05:00:00,50.03366431136828,10,5,feature_a,2023-09-07 05:00:00
EVT_005982,CUST_000381,SUB_000844,2023-09-07 06:00:00,46.70389647705885,13,4,feature_c,2023-09-07 06:00:00
EVT_005983,CUST_000775,SUB_001681,2023-09-07 07:00:00,44.21046858054999,9,2,feature_d,2023-09-07 07:00:00
EVT_005984,CUST_000672,SUB_001643,2023-09-07 08:00:00,18.454350084594573,8,5,feature_d,2023-09-07 08:00:00
EVT_005985,CUST_001926,SUB_002333,2023-09-07 09:00:00,39.157004577598435,12,3,feature_a,2023-09-07 09:00:00
EVT_005986,CUST_001441,SUB_001263,2023-09-07 10:00:00,14.691735679485513,11,4,feature_a,2023-09-07 10:00:00
EVT_005987,CUST_000326,SUB_002267,2023-09-07 11:00:00,3.1844774717702604,12,4,feature_d,2023-09-07 11:00:00
EVT_005988,CUST_001414,SUB_002043,2023-09-07 12:00:00,14.995316415831606,15,4,feature_c,2023-09-07 12:00:00
EVT_005989,CUST_001320,SUB_000215,2023-09-07 13:00:00,5.182891152168596,15,3,feature_b,2023-09-07 13:00:00
EVT_005990,CUST_000629,SUB_000680,2023-09-07 14:00:00,14.870804854958047,6,4,feature_d,2023-09-07 14:00:00
EVT_005991,CUST_001846,SUB_002340,2023-09-07 15:00:00,10.590102853221536,6,4,feature_b,2023-09-07 15:00:00
EVT_005992,CUST_001798,SUB_001812,2023-09-07 16:00:00,27.425837939053153,8,4,feature_d,2023-09-07 16:00:00
EVT_005993,CUST_000083,SUB_001507,2023-09-07 17:00:00,13.46090709248655,13,8,feature_d,2023-09-07 17:00:00
EVT_005994,CUST_000145,SUB_002090,2023-09-07 18:00:00,36.68342345818094,8,2,feature_a,2023-09-07 18:00:00
EVT_005995,CUST_001194,SUB_001116,2023-09-07 19:00:00,21.53221482684898,14,4,feature_d,2023-09-07 19:00:00
EVT_005996,CUST_001357,SUB_001292,2023-09-07 20:00:00,75.58206540282607,16,4,feature_a,2023-09-07 20:00:00
EVT_005997,CUST_000423,SUB_001644,2023-09-07 21:00:00,2.8631450063924064,9,6,feature_b,2023-09-07 21:00:00
EVT_005998,CUST_001332,SUB_001238,2023-09-07 22:00:00,34.914613128258175,7,7,feature_b,2023-09-07 22:00:00
EVT_005999,CUST_001549,SUB_000958,2023-09-07 23:00:00,33.47857187464978,6,4,feature_b,2023-09-07 23:00:00
EVT_006000,CUST_000660,SUB_002161,2023-09-08 00:00:00,90.25027188768071,11,5,feature_a,2023-09-08 00:00:00
EVT_006001,CUST_001904,SUB_001148,2023-09-08 01:00:00,13.935053384590251,13,6,feature_b,2023-09-08 01:00:00
EVT_006002,CUST_000762,SUB_002284,2023-09-08 02:00:00,10.934214129211446,14,8,feature_c,2023-09-08 02:00:00
EVT_006003,CUST_000568,SUB_001828,2023-09-08 03:00:00,5.676522350969478,10,6,feature_c,2023-09-08 03:00:00
EVT_006004,CUST_000346,SUB_000157,2023-09-08 04:00:00,9.24832184192482,5,3,feature_a,2023-09-08 04:00:00
EVT_006005,CUST_001325,SUB_000907,2023-09-08 05:00:00,20.908076825705997,13,5,feature_b,2023-09-08 05:00:00
EVT_006006,CUST_001945,SUB_001528,2023-09-08 06:00:00,54.55166015558582,11,3,feature_c,2023-09-08 06:00:00
EVT_006007,CUST_000346,SUB_001140,2023-09-08 07:00:00,10.034264290422996,14,1,feature_a,2023-09-08 07:00:00
EVT_006008,CUST_000407,SUB_001559,2023-09-08 08:00:00,5.150071106359661,7,6,feature_a,2023-09-08 08:00:00
EVT_006009,CUST_000132,SUB_002107,2023-09-08 09:00:00,9.528921528421845,12,1,feature_a,2023-09-08 09:00:00
EVT_006010,CUST_001705,SUB_002448,2023-09-08 10:00:00,3.191730560928432,11,8,feature_c,2023-09-08 10:00:00
EVT_006011,CUST_000613,SUB_001897,2023-09-08 11:00:00,78.39396416188384,9,3,feature_c,2023-09-08 11:00:00
EVT_006012,CUST_000987,SUB_000827,2023-09-08 12:00:00,61.81839390386121,9,3,feature_a,2023-09-08 12:00:00
EVT_006013,CUST_000105,SUB_001800,2023-09-08 13:00:00,11.066404488586981,5,5,feature_d,2023-09-08 13:00:00
EVT_006014,CUST_000170,SUB_001203,2023-09-08 14:00:00,8.510216118353334,11,5,feature_d,2023-09-08 14:00:00
EVT_006015,CUST_000639,SUB_000844,2023-09-08 15:00:00,70.74208232336714,9,4,feature_d,2023-09-08 15:00:00
EVT_006016,CUST_001273,SUB_001268,2023-09-08 16:00:00,0.053205692510911055,10,2,feature_b,2023-09-08 16:00:00
EVT_006017,CUST_001567,SUB_000637,2023-09-08 17:00:00,27.532067854948334,11,9,feature_c,2023-09-08 17:00:00
EVT_006018,CUST_001751,SUB_000648,2023-09-08 18:00:00,74.30949762911746,9,8,feature_d,2023-09-08 18:00:00
EVT_006019,CUST_000261,SUB_002260,2023-09-08 19:00:00,21.31230937424293,11,6,feature_c,2023-09-08 19:00:00
EVT_006020,CUST_001865,SUB_001629,2023-09-08 20:00:00,0.08914109248754495,16,6,feature_a,2023-09-08 20:00:00
EVT_006021,CUST_000493,SUB_000989,2023-09-08 21:00:00,7.4104655887487745,9,6,feature_d,2023-09-08 21:00:00
EVT_006022,CUST_001267,SUB_000803,2023-09-08 22:00:00,76.70171997769107,8,3,feature_a,2023-09-08 22:00:00
EVT_006023,CUST_001474,SUB_000127,2023-09-08 23:00:00,0.5150691323615202,9,5,feature_b,2023-09-08 23:00:00
EVT_006024,CUST_000902,SUB_000951,2023-09-09 00:00:00,15.064885924667262,10,7,feature_b,2023-09-09 00:00:00
EVT_006025,CUST_001820,SUB_002264,2023-09-09 01:00:00,46.78298692812205,8,3,feature_c,2023-09-09 01:00:00
EVT_006026,CUST_000289,SUB_000019,2023-09-09 02:00:00,54.62162372909844,20,9,feature_d,2023-09-09 02:00:00
EVT_006027,CUST_001286,SUB_001781,2023-09-09 03:00:00,19.4801065831759,10,7,feature_a,2023-09-09 03:00:00
EVT_006028,CUST_001872,SUB_000674,2023-09-09 04:00:00,7.9378688809267794,10,5,feature_c,2023-09-09 04:00:00
EVT_006029,CUST_001868,SUB_000738,2023-09-09 05:00:00,27.466583952882672,14,8,feature_d,2023-09-09 05:00:00
EVT_006030,CUST_001337,SUB_000556,2023-09-09 06:00:00,9.186708544908978,11,3,feature_b,2023-09-09 06:00:00
EVT_006031,CUST_000084,SUB_002244,2023-09-09 07:00:00,8.84177496737839,8,7,feature_b,2023-09-09 07:00:00
EVT_006032,CUST_001438,SUB_000503,2023-09-09 08:00:00,49.44532533018099,5,9,feature_b,2023-09-09 08:00:00
EVT_006033,CUST_001352,SUB_001270,2023-09-09 09:00:00,5.026505846226394,8,4,feature_a,2023-09-09 09:00:00
EVT_006034,CUST_000044,SUB_000737,2023-09-09 10:00:00,0.1661033432354818,5,3,feature_a,2023-09-09 10:00:00
EVT_006035,CUST_000814,SUB_000791,2023-09-09 11:00:00,12.319239211506453,12,5,feature_a,2023-09-09 11:00:00
EVT_006036,CUST_000332,SUB_001370,2023-09-09 12:00:00,20.257682843165828,10,9,feature_c,2023-09-09 12:00:00
EVT_006037,CUST_000464,SUB_000196,2023-09-09 13:00:00,36.63157424041957,15,2,feature_d,2023-09-09 13:00:00
EVT_006038,CUST_000199,SUB_001130,2023-09-09 14:00:00,45.57629934406789,12,7,feature_c,2023-09-09 14:00:00
EVT_006039,CUST_001224,SUB_000743,2023-09-09 15:00:00,32.67642667689473,9,3,feature_d,2023-09-09 15:00:00
EVT_006040,CUST_000328,SUB_001636,2023-09-09 16:00:00,29.545831519225526,8,4,feature_c,2023-09-09 16:00:00
EVT_006041,CUST_001703,SUB_001183,2023-09-09 17:00:00,32.875867214329574,9,7,feature_a,2023-09-09 17:00:00
EVT_006042,CUST_000239,SUB_002469,2023-09-09 18:00:00,9.504121627739229,10,1,feature_d,2023-09-09 18:00:00
EVT_006043,CUST_001907,SUB_001630,2023-09-09 19:00:00,14.455549724966424,11,7,feature_a,2023-09-09 19:00:00
EVT_006044,CUST_000797,SUB_001951,2023-09-09 20:00:00,28.747502829155312,14,2,feature_d,2023-09-09 20:00:00
EVT_006045,CUST_000701,SUB_002038,2023-09-09 21:00:00,2.0345780385355026,9,2,feature_a,2023-09-09 21:00:00
EVT_006046,CUST_000582,SUB_001336,2023-09-09 22:00:00,10.500572164405574,12,7,feature_c,2023-09-09 22:00:00
EVT_006047,CUST_000656,SUB_002479,2023-09-09 23:00:00,15.64744507983786,12,8,feature_d,2023-09-09 23:00:00
EVT_006048,CUST_001382,SUB_000925,2023-09-10 00:00:00,22.87110339587818,7,5,feature_d,2023-09-10 00:00:00
EVT_006049,CUST_001924,SUB_000234,2023-09-10 01:00:00,19.994112172301556,7,7,feature_d,2023-09-10 01:00:00
EVT_006050,CUST_000720,SUB_002374,2023-09-10 02:00:00,37.98947911368453,8,6,feature_d,2023-09-10 02:00:00
EVT_006051,CUST_000359,SUB_000478,2023-09-10 03:00:00,19.240940674201603,12,3,feature_a,2023-09-10 03:00:00
EVT_006052,CUST_001401,SUB_002475,2023-09-10 04:00:00,70.34286009525222,12,4,feature_a,2023-09-10 04:00:00
EVT_006053,CUST_000384,SUB_000665,2023-09-10 05:00:00,14.35648163672235,5,5,feature_d,2023-09-10 05:00:00
EVT_006054,CUST_001743,SUB_001123,2023-09-10 06:00:00,22.356699618283194,12,6,feature_d,2023-09-10 06:00:00
EVT_006055,CUST_001488,SUB_001387,2023-09-10 07:00:00,0.0964666187625624,9,2,feature_d,2023-09-10 07:00:00
EVT_006056,CUST_001245,SUB_000641,2023-09-10 08:00:00,11.152698357404034,9,2,feature_b,2023-09-10 08:00:00
EVT_006057,CUST_000798,SUB_001516,2023-09-10 09:00:00,60.42601791462863,8,2,feature_b,2023-09-10 09:00:00
EVT_006058,CUST_001698,SUB_000574,2023-09-10 10:00:00,12.174892994471572,7,3,feature_b,2023-09-10 10:00:00
EVT_006059,CUST_000364,SUB_001721,2023-09-10 11:00:00,8.758187015320022,13,5,feature_a,2023-09-10 11:00:00
EVT_006060,CUST_000071,SUB_001018,2023-09-10 12:00:00,23.52742654291805,9,5,feature_a,2023-09-10 12:00:00
EVT_006061,CUST_001263,SUB_001327,2023-09-10 13:00:00,2.4600669880603148,6,6,feature_d,2023-09-10 13:00:00
EVT_006062,CUST_000503,SUB_000399,2023-09-10 14:00:00,22.753308090590924,17,7,feature_d,2023-09-10 14:00:00
EVT_006063,CUST_001437,SUB_000594,2023-09-10 15:00:00,10.857766768662838,12,5,feature_b,2023-09-10 15:00:00
EVT_006064,CUST_000126,SUB_001456,2023-09-10 16:00:00,14.491590818633691,12,3,feature_d,2023-09-10 16:00:00
EVT_006065,CUST_001510,SUB_001595,2023-09-10 17:00:00,47.015069581293844,7,1,feature_a,2023-09-10 17:00:00
EVT_006066,CUST_001620,SUB_000116,2023-09-10 18:00:00,32.538088060816165,7,5,feature_b,2023-09-10 18:00:00
EVT_006067,CUST_001550,SUB_000382,2023-09-10 19:00:00,17.723463432231153,9,4,feature_b,2023-09-10 19:00:00
EVT_006068,CUST_001271,SUB_000858,2023-09-10 20:00:00,25.848133313467628,9,5,feature_c,2023-09-10 20:00:00
EVT_006069,CUST_000481,SUB_002129,2023-09-10 21:00:00,43.68332426217835,14,3,feature_c,2023-09-10 21:00:00
EVT_006070,CUST_001335,SUB_001850,2023-09-10 22:00:00,41.0870993199277,9,4,feature_d,2023-09-10 22:00:00
EVT_006071,CUST_001467,SUB_000831,2023-09-10 23:00:00,6.148859416289806,10,7,feature_a,2023-09-10 23:00:00
EVT_006072,CUST_000282,SUB_000872,2023-09-11 00:00:00,10.739669435766896,11,3,feature_c,2023-09-11 00:00:00
EVT_006073,CUST_001025,SUB_002117,2023-09-11 01:00:00,12.842225224505954,13,6,feature_a,2023-09-11 01:00:00
EVT_006074,CUST_000073,SUB_000386,2023-09-11 02:00:00,6.230742461093447,11,5,feature_b,2023-09-11 02:00:00
EVT_006075,CUST_001087,SUB_002006,2023-09-11 03:00:00,0.36708028722272246,7,8,feature_c,2023-09-11 03:00:00
EVT_006076,CUST_000772,SUB_000296,2023-09-11 04:00:00,5.733626402477671,6,5,feature_c,2023-09-11 04:00:00
EVT_006077,CUST_000346,SUB_000718,2023-09-11 05:00:00,49.54599762599132,6,6,feature_a,2023-09-11 05:00:00
EVT_006078,CUST_000323,SUB_001598,2023-09-11 06:00:00,23.684486372769875,15,8,feature_b,2023-09-11 06:00:00
EVT_006079,CUST_000238,SUB_002225,2023-09-11 07:00:00,12.540923005120854,7,5,feature_c,2023-09-11 07:00:00
EVT_006080,CUST_001420,SUB_001966,2023-09-11 08:00:00,28.121175398831557,8,5,feature_d,2023-09-11 08:00:00
EVT_006081,CUST_000336,SUB_001182,2023-09-11 09:00:00,40.39307615860673,5,6,feature_d,2023-09-11 09:00:00
EVT_006082,CUST_000340,SUB_000010,2023-09-11 10:00:00,13.128545921140121,9,5,feature_b,2023-09-11 10:00:00
EVT_006083,CUST_001302,SUB_000784,2023-09-11 11:00:00,18.824988075943978,14,4,feature_a,2023-09-11 11:00:00
EVT_006084,CUST_001376,SUB_000410,2023-09-11 12:00:00,1.9910287212489322,10,5,feature_a,2023-09-11 12:00:00
EVT_006085,CUST_000945,SUB_002202,2023-09-11 13:00:00,27.27130193665197,11,8,feature_a,2023-09-11 13:00:00
EVT_006086,CUST_000891,SUB_001229,2023-09-11 14:00:00,13.220666661316509,7,6,feature_d,2023-09-11 14:00:00
EVT_006087,CUST_001486,SUB_000598,2023-09-11 15:00:00,17.049598281690578,9,6,feature_a,2023-09-11 15:00:00
EVT_006088,CUST_000461,SUB_000823,2023-09-11 16:00:00,16.476632459314796,9,4,feature_b,2023-09-11 16:00:00
EVT_006089,CUST_001736,SUB_002397,2023-09-11 17:00:00,30.023554723018822,9,4,feature_d,2023-09-11 17:00:00
EVT_006090,CUST_001316,SUB_001121,2023-09-11 18:00:00,25.49159816438609,6,5,feature_b,2023-09-11 18:00:00
EVT_006091,CUST_000797,SUB_000018,2023-09-11 19:00:00,16.450947024149798,8,6,feature_b,2023-09-11 19:00:00
EVT_006092,CUST_000732,SUB_000312,2023-09-11 20:00:00,0.5130121054272606,11,7,feature_d,2023-09-11 20:00:00
EVT_006093,CUST_001430,SUB_002492,2023-09-11 21:00:00,29.10361309892886,11,6,feature_d,2023-09-11 21:00:00
EVT_006094,CUST_000161,SUB_001945,2023-09-11 22:00:00,63.50246012606798,11,1,feature_b,2023-09-11 22:00:00
EVT_006095,CUST_001526,SUB_000230,2023-09-11 23:00:00,44.03184538538939,8,3,feature_a,2023-09-11 23:00:00
EVT_006096,CUST_000447,SUB_002406,2023-09-12 00:00:00,119.88763662817867,7,2,feature_c,2023-09-12 00:00:00
EVT_006097,CUST_001718,SUB_000043,2023-09-12 01:00:00,4.492448369627548,7,3,feature_a,2023-09-12 01:00:00
EVT_006098,CUST_001478,SUB_002270,2023-09-12 02:00:00,7.550922798850958,13,4,feature_c,2023-09-12 02:00:00
